route_id,departure_airport,arrival_airport,departure_country,arrival_country,departure_region,arrival_region,is_international,distance_km,avg_flight_time_h,annual_flights_2023,annual_passengers_2023,load_factor_pct,avg_aircraft_age_years,risk_index,incidents_per_mn_flights,route_type
RT04608,VVDN,RPLL,Vietnam,Philippines,AsiaPacific,AsiaPacific,1,572,0.7,2927,427578,69.3,13.7,0.291,0.1094,Short-haul
RT04609,WSSS,FAOR,Singapore,SouthAfrica,SoutheastAsia,Africa,1,1843,2.2,2183,375967,91.4,10.0,0.396,0.0586,Short-haul
RT04610,EGKK,LFPO,UK,France,Europe,Europe,1,11548,13.6,12207,1532952,73.3,11.4,0.261,0.0823,Long-haul
RT04611,EDDB,DNMM,Germany,Nigeria,Europe,Africa,1,497,0.6,1211,169200,69.3,8.4,0.138,0.2213,Short-haul
RT04612,WSAP,VIDP,Singapore,India,SoutheastAsia,AsiaPacific,1,662,0.8,775,99787,70.3,15.2,0.244,0.0688,Short-haul
RT04613,LFPG,OPLA,France,Pakistan,Europe,SouthAsia,1,11933,14.0,2273,244732,97.2,11.1,0.694,0.2362,Long-haul
RT04614,LTFM,MMUN,Turkey,Mexico,Europe,NorthAmerica,1,321,0.4,406,50774,84.2,14.3,0.376,0.4334,Short-haul
RT04615,HTKA,MMMX,Tanzania,Mexico,Africa,NorthAmerica,1,1337,1.6,383,78056,76.0,5.5,0.134,0.2411,Short-haul
RT04616,CYYC,RKSS,Canada,SouthKorea,NorthAmerica,AsiaPacific,1,4410,5.2,9068,1291107,92.7,10.2,0.198,0.0519,Medium-haul
RT04617,HECA,SKMR,Egypt,Colombia,Africa,LatinAmerica,1,1260,1.5,1345,125422,93.8,4.5,0.538,0.1009,Short-haul
RT04618,KDFW,LFPO,USA,France,NorthAmerica,Europe,1,380,0.4,740,134654,76.2,1.3,0.198,0.1464,Short-haul
RT04619,WIMM,OPIS,Indonesia,Pakistan,AsiaPacific,SouthAsia,1,1250,1.5,810,132907,96.7,8.8,0.1,0.1671,Short-haul
RT04620,LTAI,ZBAA,Turkey,China,Europe,AsiaPacific,1,1749,2.1,3166,596405,79.1,10.4,0.1,0.3098,Short-haul
RT04621,KJFK,LTBA,USA,Turkey,NorthAmerica,Europe,1,2561,3.0,3290,402404,75.5,4.6,0.1,0.041,Medium-haul
RT04622,KDFW,KJFK,USA,USA,NorthAmerica,NorthAmerica,0,200,0.2,12427,1868500,76.6,13.1,2.132,0.293,Short-haul
RT04623,WSSS,VVNB,Singapore,Vietnam,SoutheastAsia,AsiaPacific,1,565,0.7,11293,1707722,80.3,9.1,0.628,0.3599,Short-haul
RT04624,UNNT,URSS,Russia,Russia,Europe,Europe,0,1466,1.7,1121,187503,82.2,13.7,0.571,0.0518,Short-haul
RT04625,OERK,FAOR,Saudi Arabia,SouthAfrica,MiddleEast,Africa,1,2362,2.8,1911,280967,79.2,11.8,0.369,0.1139,Medium-haul
RT04626,DNAS,EGKK,Nigeria,UK,Africa,Europe,1,433,0.5,6702,792522,90.1,14.3,0.277,0.1009,Short-haul
RT04627,FNLU,EGGD,Angola,UK,Africa,Europe,1,657,0.8,345,56506,92.7,14.5,0.426,0.1098,Short-haul
RT04628,SKBO,EDDB,Colombia,Germany,LatinAmerica,Europe,1,5088,6.0,1201,158454,79.3,14.2,0.524,0.134,Medium-haul
RT04629,ZBAA,GMMN,China,Morocco,AsiaPacific,Africa,1,366,0.4,970,127934,81.2,5.0,0.152,0.15,Short-haul
RT04630,EGKK,WMKB,UK,Malaysia,Europe,AsiaPacific,1,552,0.6,1909,325680,68.4,10.2,0.119,0.2976,Short-haul
RT04631,HKJK,EDDH,Kenya,Germany,Africa,Europe,1,823,1.0,1552,124374,90.5,12.8,0.163,0.1354,Short-haul
RT04632,FALE,HAHM,SouthAfrica,Ethiopia,Africa,Africa,1,1206,1.4,589,80149,84.7,4.9,0.183,0.0375,Short-haul
RT04633,WMKP,OPIS,Malaysia,Pakistan,AsiaPacific,SouthAsia,1,864,1.0,7734,1177225,80.6,10.1,0.1,0.2431,Short-haul
RT04634,GMAD,OPIS,Morocco,Pakistan,Africa,SouthAsia,1,2782,3.3,2265,391819,89.3,9.0,0.1,0.2111,Medium-haul
RT04635,ZBAA,WSAP,China,Singapore,AsiaPacific,SoutheastAsia,1,1272,1.5,2797,533153,69.8,15.1,0.437,0.1055,Short-haul
RT04636,URSS,EDDM,Russia,Germany,Europe,Europe,1,724,0.9,1438,142415,80.5,5.1,0.179,0.0935,Short-haul
RT04637,RKSS,VOBL,SouthKorea,India,AsiaPacific,AsiaPacific,1,625,0.7,4333,332350,86.3,10.9,2.158,0.1886,Short-haul
RT04638,VNPK,OMAA,Nepal,UAE,SouthAsia,MiddleEast,1,742,0.9,310,25898,92.2,7.4,0.107,0.171,Short-haul
RT04639,YMML,KLAX,Australia,USA,AsiaPacific,NorthAmerica,1,1206,1.4,6823,951247,85.6,9.6,0.323,0.1335,Short-haul
RT04640,SKCL,RKSS,Colombia,SouthKorea,LatinAmerica,AsiaPacific,1,541,0.6,1906,222839,83.7,12.9,0.341,0.1271,Short-haul
RT04641,WMKK,LTFM,Malaysia,Turkey,AsiaPacific,Europe,1,1112,1.3,4888,695666,77.8,7.6,0.314,0.1924,Short-haul
RT04642,CYYC,WMKP,Canada,Malaysia,NorthAmerica,AsiaPacific,1,3580,4.2,2420,293174,85.9,5.6,0.356,0.0412,Medium-haul
RT04643,RPLL,VVDN,Philippines,Vietnam,AsiaPacific,AsiaPacific,1,630,0.7,964,106542,76.1,10.1,0.355,0.0655,Short-haul
RT04644,WIMM,VTBS,Indonesia,Thailand,AsiaPacific,AsiaPacific,1,354,0.4,617,93909,76.2,9.7,0.899,0.3348,Short-haul
RT04645,LFMN,DNKN,France,Nigeria,Europe,Africa,1,1456,1.7,4795,383678,88.4,18.3,0.257,0.1091,Short-haul
RT04646,WIII,VVTS,Indonesia,Vietnam,AsiaPacific,AsiaPacific,1,1035,1.2,2000,271742,77.2,20.0,0.621,0.6234,Short-haul
RT04647,SKBO,WSSS,Colombia,Singapore,LatinAmerica,SoutheastAsia,1,2825,3.3,255,47972,75.6,7.4,0.317,0.1918,Medium-haul
RT04648,HAAB,EDDH,Ethiopia,Germany,Africa,Europe,1,445,0.5,14346,1519669,86.3,2.2,0.1,0.2743,Short-haul
RT04649,EGCC,VOBL,UK,India,Europe,AsiaPacific,1,1285,1.5,902,135984,81.4,7.1,0.491,0.1051,Short-haul
RT04650,ZSPD,CYMX,China,Canada,AsiaPacific,NorthAmerica,1,2377,2.8,5130,674686,86.0,4.9,0.354,0.0776,Medium-haul
RT04651,EGCC,EDDM,UK,Germany,Europe,Europe,1,5067,6.0,4769,827162,91.1,10.3,0.417,0.2248,Medium-haul
RT04652,HELX,FAOR,Egypt,SouthAfrica,Africa,Africa,1,2907,3.4,1924,272798,85.9,7.8,0.27,0.1034,Medium-haul
RT04653,OPLA,UUDD,Pakistan,Russia,SouthAsia,Europe,1,409,0.5,3578,460224,75.2,18.1,0.286,0.0663,Short-haul
RT04654,OICC,HTDA,Iran,Tanzania,MiddleEast,Africa,1,622,0.7,874,84738,79.9,16.7,0.167,0.0842,Short-haul
RT04655,RJTT,VTBS,Japan,Thailand,AsiaPacific,AsiaPacific,1,340,0.4,891,131435,68.0,9.6,0.132,0.0791,Short-haul
RT04656,CYMX,CYVR,Canada,Canada,NorthAmerica,NorthAmerica,0,1217,1.4,4446,758574,71.6,7.8,0.959,0.2244,Short-haul
RT04657,KATL,SKBO,USA,Colombia,NorthAmerica,LatinAmerica,1,1080,1.3,9953,1712779,68.8,6.4,0.5,0.1282,Short-haul
RT04658,LFPO,URSS,France,Russia,Europe,Europe,1,1943,2.3,333,62140,73.6,10.0,0.175,0.1843,Short-haul
RT04659,VNKT,WSSS,Nepal,Singapore,SouthAsia,SoutheastAsia,1,1103,1.3,1006,110968,97.4,6.1,0.962,0.1593,Short-haul
RT04660,SBSV,SABE,Brazil,Argentina,LatinAmerica,LatinAmerica,1,2486,2.9,4557,623780,90.5,12.6,0.402,0.1323,Medium-haul
RT04661,GMME,HTKA,Morocco,Tanzania,Africa,Africa,1,936,1.1,2496,333578,75.6,10.9,0.245,0.182,Short-haul
RT04662,OEDM,EGCC,Saudi Arabia,UK,MiddleEast,Europe,1,2570,3.0,3060,300687,84.6,12.9,0.119,0.2565,Medium-haul
RT04663,GMAD,LTFM,Morocco,Turkey,Africa,Europe,1,400,0.5,3139,520428,82.7,5.6,0.288,0.1073,Short-haul
RT04664,RJTT,CYYC,Japan,Canada,AsiaPacific,NorthAmerica,1,795,0.9,6470,988277,76.9,9.1,0.211,0.119,Short-haul
RT04665,EDDF,ZSPD,Germany,China,Europe,AsiaPacific,1,1168,1.4,6484,1135352,86.0,9.7,0.385,0.3321,Short-haul
RT04666,KMIA,FALE,USA,SouthAfrica,NorthAmerica,Africa,1,1709,2.0,1974,345757,79.5,15.2,0.127,0.234,Short-haul
RT04667,FNLU,UNNT,Angola,Russia,Africa,Europe,1,989,1.2,580,74000,90.8,7.0,0.412,0.2917,Short-haul
RT04668,SCEL,WABB,Chile,Indonesia,LatinAmerica,AsiaPacific,1,1477,1.7,5193,635614,79.3,7.7,0.36,0.0551,Short-haul
RT04669,OICC,OMDB,Iran,UAE,MiddleEast,MiddleEast,1,200,0.2,2425,468649,94.8,14.1,0.235,0.1549,Short-haul
RT04670,OTBD,OIIE,Qatar,Iran,MiddleEast,MiddleEast,1,814,1.0,1837,287453,68.2,7.1,0.16,0.2003,Short-haul
RT04671,OEJN,URSS,Saudi Arabia,Russia,MiddleEast,Europe,1,1517,1.8,630,76467,75.9,15.4,0.758,0.0349,Short-haul
RT04672,FNLU,RPMD,Angola,Philippines,Africa,AsiaPacific,1,1336,1.6,295,36158,87.0,7.8,0.169,0.1955,Short-haul
RT04673,SKMR,HTDA,Colombia,Tanzania,LatinAmerica,Africa,1,2552,3.0,1586,212066,90.4,9.9,0.102,0.0695,Medium-haul
RT04674,WMKP,EDDM,Malaysia,Germany,AsiaPacific,Europe,1,1976,2.3,1645,156698,73.4,12.4,0.1,0.1719,Short-haul
RT04675,OMAA,OMDB,UAE,UAE,MiddleEast,MiddleEast,0,679,0.8,2847,258019,77.2,12.4,0.311,0.1471,Short-haul
RT04676,CYYC,EGLL,Canada,UK,NorthAmerica,Europe,1,1308,1.5,259,38314,87.3,3.1,0.742,0.3187,Short-haul
RT04677,DNAS,FNBG,Nigeria,Angola,Africa,Africa,1,1080,1.3,2259,289276,73.0,5.9,0.1,0.1196,Short-haul
RT04678,HTDA,ZSPD,Tanzania,China,Africa,AsiaPacific,1,3141,3.7,2207,276879,86.7,9.4,0.148,0.0843,Medium-haul
RT04679,VOBL,CYYC,India,Canada,AsiaPacific,NorthAmerica,1,814,1.0,2852,211813,78.6,12.8,0.625,0.4083,Short-haul
RT04680,GMMN,UUEE,Morocco,Russia,Africa,Europe,1,916,1.1,2230,334937,79.8,6.6,0.1,0.1061,Short-haul
RT04681,KMIA,ZHHH,USA,China,NorthAmerica,AsiaPacific,1,261,0.3,6145,937189,68.3,16.2,0.455,0.1815,Short-haul
RT04682,LFLL,KDEN,France,USA,Europe,NorthAmerica,1,2959,3.5,4968,550319,70.9,9.5,0.561,0.0933,Medium-haul
RT04683,RJFF,KLAX,Japan,USA,AsiaPacific,NorthAmerica,1,1735,2.0,5446,579937,71.7,7.2,0.1,0.0708,Short-haul
RT04684,VTUQ,VNPK,Thailand,Nepal,AsiaPacific,SouthAsia,1,609,0.7,1200,145108,79.3,11.7,0.348,0.1024,Short-haul
RT04685,CYYC,KDEN,Canada,USA,NorthAmerica,NorthAmerica,1,704,0.8,1073,155696,75.9,19.1,0.285,0.1564,Short-haul
RT04686,OERK,GMME,Saudi Arabia,Morocco,MiddleEast,Africa,1,1579,1.9,836,69866,75.7,11.2,0.459,0.0934,Short-haul
RT04687,ZGGG,FAOR,China,SouthAfrica,AsiaPacific,Africa,1,1989,2.3,7811,401837,96.4,12.3,0.222,0.1034,Short-haul
RT04688,OERK,EGKK,Saudi Arabia,UK,MiddleEast,Europe,1,691,0.8,33141,5084771,82.0,14.5,0.726,0.1057,Short-haul
RT04689,RJAA,ZSPD,Japan,China,AsiaPacific,AsiaPacific,1,2208,2.6,2860,374648,81.2,10.4,0.582,0.1047,Medium-haul
RT04690,HECA,WMKB,Egypt,Malaysia,Africa,AsiaPacific,1,990,1.2,1593,261936,80.5,11.0,0.262,0.0461,Short-haul
RT04691,GMAD,SABE,Morocco,Argentina,Africa,LatinAmerica,1,1360,1.6,1075,149284,86.2,5.4,0.385,0.1042,Short-haul
RT04692,VIDP,ZSPD,India,China,AsiaPacific,AsiaPacific,1,239,0.3,352,36500,74.2,17.1,1.013,0.0704,Short-haul
RT04693,YMML,OPIS,Australia,Pakistan,AsiaPacific,SouthAsia,1,3607,4.2,1930,340261,92.5,8.6,0.127,0.0727,Medium-haul
RT04694,EGKK,MMGL,UK,Mexico,Europe,NorthAmerica,1,1511,1.8,3573,598913,81.7,8.5,0.153,0.1798,Short-haul
RT04695,RKSS,OTBD,SouthKorea,Qatar,AsiaPacific,MiddleEast,1,601,0.7,1874,298613,75.0,4.5,0.608,0.2013,Short-haul
RT04696,WARR,WABB,Indonesia,Indonesia,AsiaPacific,AsiaPacific,0,2605,3.1,25474,3683621,85.6,10.7,0.341,0.3175,Medium-haul
RT04697,VTBS,HEAT,Thailand,Egypt,AsiaPacific,Africa,1,1417,1.7,1891,294223,79.8,18.9,0.15,0.189,Short-haul
RT04698,MMTJ,OEJN,Mexico,Saudi Arabia,NorthAmerica,MiddleEast,1,872,1.0,365,48711,79.2,15.8,0.146,0.2293,Short-haul
RT04699,HTDA,EGPH,Tanzania,UK,Africa,Europe,1,1007,1.2,9505,1666102,89.3,10.5,0.341,0.0511,Short-haul
RT04700,RPVM,CYYC,Philippines,Canada,AsiaPacific,NorthAmerica,1,1516,1.8,1393,145257,80.9,8.9,0.244,0.1177,Short-haul
RT04701,RKSS,WIMM,SouthKorea,Indonesia,AsiaPacific,AsiaPacific,1,247,0.3,1127,227838,88.1,7.3,1.202,0.1433,Short-haul
RT04702,OPIS,OIII,Pakistan,Iran,SouthAsia,MiddleEast,1,1317,1.5,1430,225570,89.6,7.6,0.352,0.0967,Short-haul
RT04703,OIII,WMKK,Iran,Malaysia,MiddleEast,AsiaPacific,1,1330,1.6,227,27322,82.4,11.2,0.111,0.2154,Short-haul
RT04704,RKSS,SABE,SouthKorea,Argentina,AsiaPacific,LatinAmerica,1,424,0.5,6359,557122,88.8,8.4,0.239,0.0809,Short-haul
RT04705,LTFM,EGCC,Turkey,UK,Europe,Europe,1,3085,3.6,6566,968962,69.4,7.9,0.136,0.0479,Medium-haul
RT04706,RJTT,ZUUU,Japan,China,AsiaPacific,AsiaPacific,1,1638,1.9,896,150653,93.1,13.5,0.12,0.2083,Short-haul
RT04707,KJFK,VTUQ,USA,Thailand,NorthAmerica,AsiaPacific,1,827,1.0,1661,229743,81.9,12.8,0.296,0.1663,Short-haul
RT04708,VTCC,CYYC,Thailand,Canada,AsiaPacific,NorthAmerica,1,482,0.6,2344,270409,69.6,8.7,0.248,0.1067,Short-haul
RT04709,OPIS,KDFW,Pakistan,USA,SouthAsia,NorthAmerica,1,501,0.6,773,121168,84.9,9.9,0.1,0.2154,Short-haul
RT04710,HELX,LFLL,Egypt,France,Africa,Europe,1,349,0.4,2962,537450,86.6,13.4,0.1,0.1653,Short-haul
RT04711,WARR,URSS,Indonesia,Russia,AsiaPacific,Europe,1,2206,2.6,352,47301,85.0,14.4,0.942,0.0995,Medium-haul
RT04712,HTKJ,UNNT,Tanzania,Russia,Africa,Europe,1,384,0.5,1305,118653,89.9,19.9,0.199,0.0607,Short-haul
RT04713,DNAS,OPKC,Nigeria,Pakistan,Africa,SouthAsia,1,2432,2.9,3256,675938,79.0,13.5,0.167,0.1368,Medium-haul
RT04714,OMAA,LTBA,UAE,Turkey,MiddleEast,Europe,1,3961,4.7,1250,208186,91.9,12.2,0.618,0.0529,Medium-haul
RT04715,CYMX,EGPH,Canada,UK,NorthAmerica,Europe,1,582,0.7,2367,372073,68.3,10.4,0.1,0.0676,Short-haul
RT04716,EGGD,WIMM,UK,Indonesia,Europe,AsiaPacific,1,298,0.4,1374,146839,82.9,18.0,0.27,0.1263,Short-haul
RT04717,SKBO,OTBD,Colombia,Qatar,LatinAmerica,MiddleEast,1,2744,3.2,3234,286708,90.3,7.3,0.141,0.0674,Medium-haul
RT04718,WARR,VECC,Indonesia,India,AsiaPacific,AsiaPacific,1,1309,1.5,1698,205480,70.2,14.4,0.24,0.1269,Short-haul
RT04719,EDDB,KLAX,Germany,USA,Europe,NorthAmerica,1,827,1.0,1159,125887,86.0,8.3,0.312,0.1141,Short-haul
RT04720,LFPO,HAAB,France,Ethiopia,Europe,Africa,1,1054,1.2,1310,168925,76.4,8.6,0.108,0.0929,Short-haul
RT04721,MMTJ,YBBN,Mexico,Australia,NorthAmerica,AsiaPacific,1,697,0.8,3453,554943,83.0,4.0,0.211,0.0871,Short-haul
RT04722,FNBG,OEDM,Angola,Saudi Arabia,Africa,MiddleEast,1,1723,2.0,2159,256943,84.4,12.0,0.966,0.0779,Short-haul
RT04723,SKBO,UNNT,Colombia,Russia,LatinAmerica,Europe,1,332,0.4,697,78408,92.0,9.4,0.385,0.2244,Short-haul
RT04724,FNBG,LTFM,Angola,Turkey,Africa,Europe,1,531,0.6,1187,226714,85.5,6.9,0.211,0.0986,Short-haul
RT04725,UNNT,VNPK,Russia,Nepal,Europe,SouthAsia,1,3913,4.6,764,109354,92.2,3.5,1.083,0.4927,Medium-haul
RT04726,SAEZ,HKMO,Argentina,Kenya,LatinAmerica,Africa,1,6607,7.8,2646,424903,74.5,12.2,0.137,0.0976,Long-haul
RT04727,HTDA,OERK,Tanzania,Saudi Arabia,Africa,MiddleEast,1,1035,1.2,548,92995,91.1,12.0,0.173,0.0988,Short-haul
RT04728,LTAI,MMGL,Turkey,Mexico,Europe,NorthAmerica,1,783,0.9,411,59116,77.3,10.5,0.279,0.102,Short-haul
RT04729,VTBS,KLAX,Thailand,USA,AsiaPacific,NorthAmerica,1,1130,1.3,903,95086,98.0,12.8,0.131,0.2871,Short-haul
RT04730,KATL,SKCL,USA,Colombia,NorthAmerica,LatinAmerica,1,2019,2.4,5132,649493,80.7,12.5,0.172,0.4358,Medium-haul
RT04731,OICC,VABB,Iran,India,MiddleEast,AsiaPacific,1,394,0.5,3317,580071,88.0,10.4,0.311,0.2735,Short-haul
RT04732,DNMM,HKMO,Nigeria,Kenya,Africa,Africa,1,725,0.9,1517,215507,84.8,9.4,0.129,0.0856,Short-haul
RT04733,EDDM,RJAA,Germany,Japan,Europe,AsiaPacific,1,643,0.8,4922,840539,93.5,10.3,0.1,0.1674,Short-haul
RT04734,HKMO,FAOR,Kenya,SouthAfrica,Africa,Africa,1,1328,1.6,1759,190659,84.0,15.7,0.395,0.1182,Short-haul
RT04735,RJTT,HAAB,Japan,Ethiopia,AsiaPacific,Africa,1,2056,2.4,727,114949,80.0,6.5,0.229,0.1495,Medium-haul
RT04736,OMDB,ZUUU,UAE,China,MiddleEast,AsiaPacific,1,2121,2.5,1219,180771,68.4,8.7,0.157,0.307,Medium-haul
RT04737,HTKJ,RJTT,Tanzania,Japan,Africa,AsiaPacific,1,469,0.6,663,99032,72.4,8.2,0.356,0.0269,Short-haul
RT04738,HECA,RJTT,Egypt,Japan,Africa,AsiaPacific,1,2285,2.7,441,52783,86.2,6.5,0.399,0.1387,Medium-haul
RT04739,HAAB,SCAR,Ethiopia,Chile,Africa,LatinAmerica,1,200,0.2,1951,345491,90.2,4.5,0.227,0.2748,Short-haul
RT04740,LFPO,EDDM,France,Germany,Europe,Europe,1,660,0.8,461,75690,84.6,9.2,0.175,0.1547,Short-haul
RT04741,VTCC,DNKN,Thailand,Nigeria,AsiaPacific,Africa,1,955,1.1,699,145934,81.5,12.2,0.569,0.0465,Short-haul
RT04742,ZGGG,VIDP,China,India,AsiaPacific,AsiaPacific,1,798,0.9,2335,266986,69.0,8.2,0.1,0.1236,Short-haul
RT04743,VVTS,RJAA,Vietnam,Japan,AsiaPacific,AsiaPacific,1,1696,2.0,808,82640,79.4,13.2,0.247,0.1528,Short-haul
RT04744,SCAR,OMSJ,Chile,UAE,LatinAmerica,MiddleEast,1,1228,1.4,525,102444,87.0,15.4,0.582,0.0585,Short-haul
RT04745,EGPH,VOMM,UK,India,Europe,AsiaPacific,1,575,0.7,12888,1939804,80.3,5.8,0.148,0.4607,Short-haul
RT04746,EDDH,MMGL,Germany,Mexico,Europe,NorthAmerica,1,1170,1.4,3593,633377,71.2,13.3,0.143,0.2164,Short-haul
RT04747,RJAA,SBCF,Japan,Brazil,AsiaPacific,LatinAmerica,1,1760,2.1,1193,159642,85.0,7.5,0.1,0.1445,Short-haul
RT04748,HTKJ,OICC,Tanzania,Iran,Africa,MiddleEast,1,1529,1.8,13152,1648607,78.0,6.4,1.56,0.0343,Short-haul
RT04749,KATL,VECC,USA,India,NorthAmerica,AsiaPacific,1,731,0.9,4356,522721,94.6,12.5,0.458,0.0648,Short-haul
RT04750,KDEN,EGLL,USA,UK,NorthAmerica,Europe,1,549,0.6,2808,373438,98.0,11.2,0.871,0.1264,Short-haul
RT04751,SBGR,OERK,Brazil,Saudi Arabia,LatinAmerica,MiddleEast,1,625,0.7,1887,221780,74.4,7.4,0.17,0.046,Short-haul
RT04752,RJAA,VTBS,Japan,Thailand,AsiaPacific,AsiaPacific,1,1096,1.3,2563,351321,73.3,6.8,0.104,0.2023,Short-haul
RT04753,OICC,UNNT,Iran,Russia,MiddleEast,Europe,1,978,1.2,1817,331026,78.9,11.0,0.243,0.1291,Short-haul
RT04754,EGLL,VECC,UK,India,Europe,AsiaPacific,1,757,0.9,608,115805,89.9,9.5,0.497,0.1459,Short-haul
RT04755,HEAT,EDDB,Egypt,Germany,Africa,Europe,1,610,0.7,670,147017,87.1,12.8,0.206,0.0972,Short-haul
RT04756,YPPH,HKJK,Australia,Kenya,AsiaPacific,Africa,1,1280,1.5,1121,137231,69.4,8.3,0.176,0.0192,Short-haul
RT04757,CYYC,DNMM,Canada,Nigeria,NorthAmerica,Africa,1,265,0.3,3382,456288,91.2,12.7,0.106,0.0445,Short-haul
RT04758,EGPH,ZGGG,UK,China,Europe,AsiaPacific,1,1219,1.4,662,110694,69.6,6.6,0.133,0.1423,Short-haul
RT04759,GMME,KATL,Morocco,USA,Africa,NorthAmerica,1,5382,6.3,3319,424144,72.0,15.6,0.1,0.1304,Medium-haul
RT04760,VVTS,OPLA,Vietnam,Pakistan,AsiaPacific,SouthAsia,1,2599,3.1,3069,382062,93.1,7.6,0.1,0.1142,Medium-haul
RT04761,VNPK,OEJN,Nepal,Saudi Arabia,SouthAsia,MiddleEast,1,1121,1.3,2569,318525,96.5,9.6,0.316,0.1421,Short-haul
RT04762,RPLL,OTBD,Philippines,Qatar,AsiaPacific,MiddleEast,1,572,0.7,2341,84075,83.5,10.7,0.169,0.1093,Short-haul
RT04763,EGPH,LTAI,UK,Turkey,Europe,Europe,1,1494,1.8,276,42248,84.6,10.9,0.24,0.1096,Short-haul
RT04764,RKPK,GMMN,SouthKorea,Morocco,AsiaPacific,Africa,1,1852,2.2,1424,127647,85.8,16.7,0.402,0.1274,Short-haul
RT04765,KATL,DNAS,USA,Nigeria,NorthAmerica,Africa,1,970,1.1,2319,354860,79.5,5.8,0.153,0.0801,Short-haul
RT04766,OPIS,LFLL,Pakistan,France,SouthAsia,Europe,1,1057,1.2,1131,210844,85.0,7.2,0.173,0.2146,Short-haul
RT04767,SBCF,HTKJ,Brazil,Tanzania,LatinAmerica,Africa,1,878,1.0,1220,144170,95.8,9.3,0.43,0.0741,Short-haul
RT04768,SAME,VVDN,Argentina,Vietnam,LatinAmerica,AsiaPacific,1,2558,3.0,979,181827,73.7,9.9,1.054,0.1959,Medium-haul
RT04769,OIII,OPKC,Iran,Pakistan,MiddleEast,SouthAsia,1,1921,2.3,2231,289839,86.8,13.2,0.47,0.4223,Short-haul
RT04770,WMKB,KLAX,Malaysia,USA,AsiaPacific,NorthAmerica,1,1339,1.6,1662,238449,76.0,11.4,0.1,0.0699,Short-haul
RT04771,RKPK,FAOR,SouthKorea,SouthAfrica,AsiaPacific,Africa,1,382,0.4,10166,1441126,79.6,9.3,0.689,0.0618,Short-haul
RT04772,MMMX,OICC,Mexico,Iran,NorthAmerica,MiddleEast,1,13719,16.1,373,55234,87.8,6.2,0.188,0.1541,Long-haul
RT04773,VIDP,OPKC,India,Pakistan,AsiaPacific,SouthAsia,1,1800,2.1,3071,581375,86.9,7.9,0.584,0.1385,Short-haul
RT04774,KATL,DNKN,USA,Nigeria,NorthAmerica,Africa,1,1789,2.1,580,98344,91.5,12.6,0.1,0.0702,Short-haul
RT04775,VVDN,FALE,Vietnam,SouthAfrica,AsiaPacific,Africa,1,1607,1.9,1240,210723,77.8,13.7,0.439,1.3255,Short-haul
RT04776,DNMM,VABB,Nigeria,India,Africa,AsiaPacific,1,2496,2.9,23942,3497752,89.8,10.0,0.28,0.1503,Medium-haul
RT04777,YSSY,VECC,Australia,India,AsiaPacific,AsiaPacific,1,796,0.9,11404,1880096,83.8,13.7,0.217,0.3079,Short-haul
RT04778,LTAI,HTDA,Turkey,Tanzania,Europe,Africa,1,440,0.5,1051,136691,98.0,5.1,0.603,0.331,Short-haul
RT04779,LTAI,RPLL,Turkey,Philippines,Europe,AsiaPacific,1,641,0.8,1209,191866,94.3,7.2,0.1,0.1106,Short-haul
RT04780,WSSS,OMDB,Singapore,UAE,SoutheastAsia,MiddleEast,1,1687,2.0,7780,1011007,82.8,1.0,0.945,0.0967,Short-haul
RT04781,VTCC,ZSPD,Thailand,China,AsiaPacific,AsiaPacific,1,1373,1.6,2365,287505,88.3,18.3,0.387,0.0565,Short-haul
RT04782,SCAR,HAHM,Chile,Ethiopia,LatinAmerica,Africa,1,349,0.4,1363,170158,67.7,7.9,0.419,0.1194,Short-haul
RT04783,CYVR,FAOR,Canada,SouthAfrica,NorthAmerica,Africa,1,730,0.9,333,39916,83.9,1.0,0.165,0.0886,Short-haul
RT04784,CYMX,YBBN,Canada,Australia,NorthAmerica,AsiaPacific,1,1044,1.2,2424,407540,81.6,12.9,0.173,0.4728,Short-haul
RT04785,GMAD,SCAR,Morocco,Chile,Africa,LatinAmerica,1,1518,1.8,1106,222781,80.9,10.3,0.244,0.0284,Short-haul
RT04786,VOMM,VVDN,India,Vietnam,AsiaPacific,AsiaPacific,1,431,0.5,4655,623227,83.3,9.7,0.1,0.0992,Short-haul
RT04787,EGPH,HEAT,UK,Egypt,Europe,Africa,1,414,0.5,1426,199004,88.2,6.7,0.1,0.097,Short-haul
RT04788,MMMX,EDDH,Mexico,Germany,NorthAmerica,Europe,1,200,0.2,661,80532,85.9,8.4,0.114,0.3141,Short-haul
RT04789,VTBS,CYYZ,Thailand,Canada,AsiaPacific,NorthAmerica,1,262,0.3,1874,247195,93.5,8.5,0.306,0.3164,Short-haul
RT04790,SBGL,OEJN,Brazil,Saudi Arabia,LatinAmerica,MiddleEast,1,5394,6.3,838,68508,77.7,12.3,0.424,0.1398,Medium-haul
RT04791,HAHM,EDDF,Ethiopia,Germany,Africa,Europe,1,4635,5.5,915,130339,91.5,10.6,0.391,0.1356,Medium-haul
RT04792,SBGR,FALE,Brazil,SouthAfrica,LatinAmerica,Africa,1,213,0.3,885,134320,89.6,2.7,0.48,0.1314,Short-haul
RT04793,UUEE,VABB,Russia,India,Europe,AsiaPacific,1,433,0.5,16751,2814082,88.7,9.8,0.1,0.2478,Short-haul
